Date,ABI.BR,AI.PA,AIR.PA,ALV.DE,ASML.AS,BAS.DE,BAYN.DE,BBVA.MC,BMW.DE,BN.PA,BNP.PA,CA.PA,CS.PA,DBK.DE,DG.PA,DTE.DE,ENEL.MI,ENGI.PA,ENI.MI,EOAN.DE,FRE.DE,G.MI,GLE.PA,IBE.MC,INGA.AS,ISP.MI,^STOXX50E
2015-01-19,81.28141784667969,56.297340393066406,41.05390548706055,87.3412857055664,80.8278579711914,43.99025344848633,90.3763656616211,4.528000354766846,55.91887283325195,41.03602981567383,25.37677764892578,20.10755157470703,11.716971397399902,19.307985305786133,35.161766052246094,10.201047897338867,2.1396961212158203,10.42776870727539,7.574615955352783,7.505956649780273,41.16825485229492,9.70603084564209,21.644479751586914,3.722895860671997,5.958012104034424,1.3165203332901,3220.89990234375
2015-01-20,80.91963195800781,56.887672424316406,41.43231964111328,87.55632781982422,80.9454116821289,44.4220085144043,90.2305908203125,4.626821517944336,56.22748947143555,41.5221061706543,25.98922348022461,20.36686134338379,11.79007625579834,19.519948959350586,34.951385498046875,10.272911071777344,2.1755306720733643,10.531318664550781,7.532389163970947,7.551448822021484,41.52341842651367,9.833666801452637,22.56637954711914,3.7452189922332764,6.065412998199463,1.3342126607894897,3244.919921875
2015-01-21,82.08539581298828,57.0218505859375,41.2035026550293,88.0478744506836,83.00724792480469,44.685848236083984,89.79328155517578,4.652266979217529,56.334312438964844,41.86088562011719,26.27774429321289,20.85213851928711,11.842711448669434,19.73576545715332,35.41929626464844,10.3124361038208,2.2113659381866455,10.469748497009277,7.796314239501953,7.568505764007568,41.536258697509766,9.989051818847656,22.789871215820312,3.7885539531707764,6.116427898406982,1.3290088176727295,3269.72998046875
2015-01-22,83.33155059814453,58.01469421386719,41.65232467651367,89.03096008300781,84.96961212158203,45.38145065307617,89.72039794921875,4.7203168869018555,58.18601989746094,42.50897216796875,26.892911911010742,20.778051376342773,12.07079029083252,20.263750076293945,35.35037612915039,10.513654708862305,2.2853481769561768,10.791593551635742,7.970503807067871,7.648115158081055,41.10835647583008,10.166634559631348,23.63727378845215,3.9133076667785645,6.229198932647705,1.3571085929870605,3322.64990234375
2015-01-23,86.10526275634766,58.95387649536133,43.36840057373047,90.78209686279297,85.39464569091797,46.071044921875,93.36460876464844,4.728009223937988,61.01103591918945,44.1881217956543,26.67514991760254,21.1114501953125,12.102956771850586,20.136573791503906,35.756622314453125,10.704092979431152,2.2992193698883057,10.917533874511719,7.944112300872803,7.733410358428955,42.156707763671875,10.172183990478516,23.472759246826172,4.005232334136963,6.113741874694824,1.3602309226989746,3382.550048828125
2015-01-26,86.10526275634766,60.0272331237793,44.125240325927734,91.36579895019531,85.71117401123047,46.574745178222656,94.34855651855469,4.7374773025512695,62.465091705322266,44.30595016479492,26.854799270629883,21.159608840942383,12.140972137451172,20.236770629882812,35.92710494995117,10.901719093322754,2.357017755508423,11.015484809875488,8.018009185791016,7.79595947265625,43.02962875366211,10.138887405395508,23.652790069580078,4.024929046630859,6.108372211456299,1.3685567378997803,3414.280029296875
2015-01-27,85.3012924194336,59.57106399536133,43.183597564697266,90.19840240478516,84.8611068725586,46.29290008544922,93.00019836425781,4.675936222076416,60.53624725341797,44.23966979980469,26.590776443481445,20.963274002075195,12.193603515625,19.550779342651367,34.657596588134766,10.779550552368164,2.324650526046753,10.895143508911133,8.033845901489258,7.739097595214844,43.46607971191406,10.266525268554688,23.109586715698242,4.0268988609313965,6.07078218460083,1.364393949508667,3372.580078125
2015-01-28,86.3062515258789,59.329551696777344,43.08238983154297,90.78209686279297,84.76164245605469,47.11442565917969,94.16632080078125,4.502555847167969,61.1890983581543,44.0997428894043,25.858566284179688,20.722490310668945,12.24039077758789,19.38506317138672,34.088134765625,10.948430061340332,2.314246892929077,11.06306266784668,8.02328872680664,7.818704128265381,43.988121032714844,10.177734375,22.47325897216797,4.029524803161621,5.933849334716797,1.3477421998977661,3358.9599609375
2015-01-29,87.11022186279297,60.24189758300781,42.48397445678711,91.05858612060547,84.3999252319336,47.46822738647461,93.8383560180664,4.505515098571777,61.10005569458008,44.30595016479492,25.940223693847656,20.963274002075195,12.371976852416992,19.882213592529297,34.34565353393555,11.131681442260742,2.336210012435913,11.191802024841309,7.880769729614258,7.918216705322266,43.235008239746094,10.366416931152344,22.51050567626953,4.0590715408325195,6.011712074279785,1.364393949508667,3371.830078125
2015-01-30,86.90922546386719,60.10773849487305,41.537925720214844,89.95260620117188,84.35469055175781,47.6721076965332,93.32817840576172,4.4972310066223145,61.36713790893555,43.87144088745117,25.46388053894043,20.629873275756836,12.196528434753418,19.886066436767578,33.97930908203125,10.984360694885254,2.3154029846191406,11.04067325592041,7.864933967590332,7.8044891357421875,43.44040298461914,10.37751579284668,22.246662139892578,4.023614883422852,5.971437454223633,1.351905107498169,3351.43994140625
